osmid,x,y
2357179338,78.0764078,30.2853297
2357179341,78.0743398,30.2854021
2357179342,78.0768111,30.2857134
2357179345,78.0725231,30.2858214
2357179346,78.0768084,30.286084
2357179352,78.0819841,30.2861783
2357179353,78.0717831,30.2864288
2357179354,78.0767548,30.286406
2357179356,78.0731451,30.2864186
2357179357,78.0766234,30.2865472
2357179361,78.0797152,30.28671
2357179362,78.0736896,30.2870174
2357179364,78.0817015,30.2870094
2357179366,78.0709723,30.2870871
2357179369,78.0744575,30.2871229
2357179374,78.0741238,30.2873993
2357179375,78.0703173,30.2876871
2357179378,78.0738343,30.287905
2357179379,78.0764564,30.2880446
2357179380,78.0815707,30.2879567
2357179383,78.0765127,30.2881755
2357179385,78.0741184,30.2882019
2357179386,78.0729714,30.2883175
2357179392,78.0696088,30.2883763
2357179402,78.0749859,30.2890847
2357179404,78.0751046,30.2890423
2357179405,78.0788884,30.2891622
2357179407,78.0711025,30.2893002
2357179413,78.0685744,30.2895119
2357179431,78.0694634,30.2906007
2357179432,78.0813985,30.2906879
2357179443,78.0748625,30.291323
2357179446,78.0771935,30.2913339
2357179456,78.0773537,30.2923319
2357179459,78.0804583,30.2924422
2357179463,78.0799879,30.2925936
2357179465,78.0726788,30.2927437
2357179469,78.0765807,30.2932821
2357179470,78.0774397,30.2933016
2357179471,78.076143,30.2932814
2357179473,78.0770147,30.2932871
2357179474,78.0755418,30.2932916
2357179477,78.0724684,30.2937233
2357179481,78.0723705,30.2941228
2357179482,78.0706829,30.2942126
2357179483,78.0747823,30.2942465
2357179485,78.0722714,30.2945449
2357179487,78.0746224,30.2946415
2357179491,78.0744922,30.2950425
2357179494,78.0720472,30.2953942
2357179496,78.0719381,30.295807
2357179498,78.0743514,30.2959222
2357179499,78.0706724,30.2959841
2357179501,78.0718315,30.2962205
2357179502,78.0742966,30.296339
2357179504,78.074296,30.2967781
2357179505,78.0706907,30.2968302
2357179506,78.0716015,30.2970375
2357179509,78.074398,30.2976895
2357200975,78.0307211,30.318447
2357200977,78.0280731,30.3191595
2357200978,78.0310311,30.3198521
2357200981,78.0310115,30.3202661
2357200987,78.0302532,30.3189121
2357200990,78.02963,30.3193926
2357202933,78.0317955,30.2615353
2357202936,78.0411805,30.2627831
2357202937,78.0414326,30.2629128
2357202942,78.0324466,30.2649969
2357202944,78.043546,30.2657846
2357202945,78.0434682,30.2662622
2357202953,78.0433406,30.2713055
2357202957,78.0373097,30.272973
2357202961,78.0358537,30.2740133
2357202971,78.0443504,30.2762851
2357202972,78.0439286,30.2768491
2357202981,78.0401878,30.2790454
2357202984,78.0223154,30.2819033
2357202995,78.03924,30.2843388
2357203014,78.0552285,30.2873746
2357203020,78.0239375,30.2883626
2357203021,78.0553827,30.2892298
2357203023,78.0396226,30.2897881
2357203033,78.0560347,30.291968
2357203038,78.0261063,30.2936893
2357203052,78.0589233,30.2952015
2357203061,78.0591956,30.2953357
2357203073,78.0602287,30.2961222
2357203075,78.0416029,30.2961213
2357203083,78.0275899,30.297245
2357203092,78.0614764,30.2980553
2357203105,78.0621859,30.2990372
2357203111,78.062046,30.2997689
2357203114,78.0274885,30.2998175
2357203120,78.0263192,30.3006095
2357203129,78.0477361,30.302561
2357203135,78.0480498,30.3030544
2357203137,78.0229542,30.3031588
2357203141,78.0110639,30.3035584
2357203144,78.0215399,30.3038984
2357203154,78.0043412,30.3047902
2357203155,78.0188992,30.3054758
2357203161,78.0180855,30.3062687
2357203163,77.9981479,30.3065553
2357203165,78.0155868,30.3069577
2357203168,78.0167845,30.3070091
2357203172,78.0178345,30.3076559
2357203180,78.0171202,30.308267
2357203181,78.0154011,30.3083294
2357203185,78.014855,30.3083687
2357203187,78.0142944,30.308551
2357203193,78.0194947,30.3089483
2357203197,78.0176264,30.3090366
2357203201,78.0198919,30.3092305
2357203203,78.0135707,30.3092075
2357203209,78.0133064,30.3095046
2357203212,78.0180032,30.3096735
2357203214,78.0658991,30.3097342
2357203219,78.0175292,30.3101163
2357203224,78.0127542,30.3102847
2357203227,78.0151256,30.3104041
2357203228,78.0169952,30.310443
2357203230,77.994873,30.3106007
2357203233,78.0191416,30.310653
2357203234,78.0184872,30.3106486
2357203235,78.0185348,30.310705
2357203239,78.0159653,30.3107827
2357203240,78.065346,30.3108425
2357203242,78.0187413,30.3109274
2357203246,78.0177875,30.31102
2357203248,78.0178225,30.3111664
2357203251,78.0132534,30.3111913
2357203254,78.0143187,30.3113413
2357203258,78.0181014,30.3115217
2357203262,78.0657743,30.3118704
2357203266,78.0177665,30.3123126
2357203267,78.0198268,30.3124091
2357203269,78.0659586,30.312563
2357203271,78.019282,30.3127657
2357203273,78.020376,30.3129702
2357203275,77.9973499,30.3131324
2357203280,78.0202475,30.3138114
2357203283,78.0150437,30.3140355
2357203287,78.0672873,30.3145336
2357203292,78.0674341,30.3148393
2357203293,78.0674365,30.314944
2357203295,78.0671429,30.3150327
2357203297,78.0673171,30.3151758
2357203301,77.9991238,30.3153162
2357203306,78.0187944,30.3155481
2357203310,78.017814,30.3157376
2357203317,77.9995133,30.3159972
2357203321,78.0686519,30.3163871
2357203324,78.0000261,30.3166229
2357203325,78.0681622,30.3166536
2357203327,78.0710618,30.3168687
2357203328,78.069024,30.316882
2357203329,78.0218074,30.3169969
2357203330,78.0640534,30.3171362
2357203333,78.0007608,30.317504
2357203337,78.070288,30.3177509
2357203339,78.0207489,30.3177753
2357203340,78.0658355,30.3180131
2357203341,78.0713864,30.3178959
2357203349,78.0175334,30.3180093
2357203350,78.0183989,30.3180273
2357203354,78.0710581,30.3182163
2357203355,78.0645008,30.3182322
2357203358,78.0690515,30.3183439
2357203371,78.0727737,30.3186869
2357203372,78.0193249,30.3187348
2357203373,78.0724847,30.3188102
2357203374,78.0694518,30.3187778
2357203380,78.0723198,30.318985
2357203382,78.0648274,30.3190624
2357203385,78.0643873,30.3192101
2357203390,78.0730373,30.3194151
2357203391,78.0638821,30.3194422
2357203398,78.073443,30.3197262
2357203403,78.0737491,30.3199537
2357203406,78.0654111,30.3201256
2357203408,78.0027183,30.320143
2357203410,78.0635658,30.3202054
2357203413,78.0742047,30.3203473
2357203437,78.0643697,30.3211904
2357203442,78.0644696,30.3213403
2357203448,78.0000659,30.3219328
2357203449,78.0037538,30.3219902
2357203459,78.0706325,30.322552
2357203515,77.9934368,30.3259155
2357227136,78.0734876,30.3175396
2357227137,78.07283,30.3177488
2357227138,78.0737183,30.3178842
2357227139,78.0729601,30.3178929
2357227140,78.0732368,30.3181993
2357227141,78.074549,30.3183762
2357227144,78.0746017,30.3187564
2357227147,78.0729253,30.3189404
2357227152,78.0739888,30.3191448
2357230866,78.0757369,30.3206031
2357231789,78.0723162,30.2972153
2357231790,78.0711147,30.2978482
2357231791,78.0720868,30.2980574
2357231792,78.0710514,30.2981539
2357231793,78.0723566,30.2984523
2357231795,78.0666819,30.2986978
2357231797,78.064463,30.2996303
2357233008,78.2882717,30.0939759
2357243607,78.0598015,30.2874348
2357243608,78.0595688,30.28761
2357243609,78.0604285,30.2880405
2357243611,78.0579093,30.2881685
2357243612,78.05831,30.2885496
2357243613,78.0592973,30.2886129
2357243617,78.0569336,30.2889197
2357243618,78.0587693,30.2889819
2357243619,78.0565853,30.2891748
2357243622,78.062118,30.2893711
2357243623,78.0592763,30.2894574
2357243624,78.0620465,30.2894471
2357243628,78.0582844,30.2902364
2357243629,78.0580001,30.2904471
2357243630,78.0577185,30.2906765
2357243632,78.0608866,30.2907858
2357243633,78.0625792,30.2913258
2357243635,78.0620951,30.2917291
2357243636,78.0614585,30.2918321
2357243637,78.0617285,30.292068
2357243641,78.0625514,30.2925208
2357243645,78.0610092,30.2927445
2357243646,78.0610887,30.2928345
2357243647,78.0632581,30.2931958
2357243648,78.060509,30.2933405
2357243649,78.0623269,30.2932916
2357243650,78.0618456,30.2934031
2357243654,78.0612313,30.2938947
2357243658,78.0613526,30.2940061
2357243663,78.0600544,30.2941931
2357243664,78.060287,30.2943816
2357243666,78.0636077,30.2942234
2357243668,78.0619181,30.2945191
2357243672,78.0592372,30.2945772
2357243674,78.0620996,30.2946848
2357243679,78.0598972,30.2946896
2357243681,78.0628271,30.2948249
2357243683,78.0642794,30.2949254
2357243686,78.0646567,30.295312
2357243687,78.0659779,30.2953212
2357243694,78.0651804,30.2959135
2357243696,78.0638321,30.2959644
2357243698,78.0672415,30.2961581
2357243701,78.061804,30.2963699
2357243703,78.0667172,30.2963768
2357243710,78.0609977,30.2968782
2357243715,78.0606595,30.2970742
2357243718,78.0653929,30.2970938
2357243721,78.0603324,30.2973124
2357243724,78.061731,30.297302
2357243725,78.0614128,30.2974032
2357243732,78.0645353,30.2975547
2357243738,78.0619905,30.2978125
2357243745,78.0620842,30.2984384
2357243751,78.0632363,30.2983737
2357243765,78.0688017,30.2989539
2357243768,78.0626294,30.2990425
2357243770,78.0607688,30.2992086
2357243771,78.0624622,30.2991525
2357243779,78.06885,30.2994665
2357243785,78.0646121,30.2998152
2357243786,78.0686353,30.2999712
2357243788,78.068508,30.3000557
2357243793,78.0637325,30.3003663
2357243794,78.0673724,30.3004847
2357243795,78.0651782,30.3005171
2357243799,78.0632994,30.3006328
2357243801,78.0685878,30.3005753
2357243802,78.0690074,30.3006934
2357243805,78.0641271,30.3007867
2357243806,78.0628479,30.3007882
2357243810,78.0677623,30.301029
2357243813,78.0645407,30.3012247
2357243814,78.0679109,30.3012514
2357243815,78.065295,30.3011716
2357243816,78.0644408,30.3014283
2357243821,78.0643111,30.3016519
2357243822,78.0655239,30.3016758
2357243825,78.0669513,30.3018649
2357243827,78.065779,30.3019695
2357243832,78.0672427,30.3022085
2357243835,78.0680679,30.3023349
2357243837,78.0640063,30.3023511
2357243839,78.066799,30.3025112
2357243842,78.0632299,30.3025948
2357243843,78.0676424,30.3026084
2357243845,78.063787,30.3026499
2357243847,78.0656521,30.3026738
2357243848,78.0640675,30.3027299
2357243856,78.06585,30.3028738
2357243858,78.0641967,30.3029037
2357243866,78.065373,30.3030644
2357243869,78.0643283,30.3032255
2357243872,78.0662331,30.3033817
2357243879,78.0669968,30.3043738
2357243884,78.0646616,30.3055301
2357243890,78.0657064,30.307448
2357243893,78.0663198,30.3084734
2357243901,78.066199,30.309818
2357249211,78.0506093,30.2933958
2357249214,78.0515365,30.2936271
2357249215,78.0502532,30.2935822
2357249216,78.052162,30.2936735
2357249221,78.0497302,30.2938323
2357249222,78.0488263,30.2938642
2357249223,78.0492313,30.2939105
2357249224,78.0522671,30.2939199
2357249225,78.0489886,30.2939041
2357249227,78.0516244,30.2939425
2357249229,78.0507869,30.2942752
2357249230,78.0518667,30.2942812
2357249232,78.0474748,30.2943579
2357249233,78.0488782,30.2944479
2357249234,78.0525036,30.2944837
2357249244,78.0505123,30.2949267
2357249246,78.046536,30.2949904
2357249250,78.0482998,30.2950555
2357249252,78.0511376,30.2951
2357249253,78.0459946,30.2952477
2357249255,78.0500947,30.2952036
2357249257,78.0479748,30.2952435
2357249259,78.050833,30.2953032
2357249261,78.0498039,30.2954068
2357249262,78.0527188,30.2954403
2357249263,78.0514606,30.2954865
2357249264,78.0528347,30.2955444
2357249265,78.0473602,30.2956839
2357249268,78.051164,30.2956821
2357249269,78.0501254,30.2957702
2357249270,78.0532002,30.2957958
2357249271,78.0517465,30.2958566
2357249272,78.0507244,30.2959475
2357249274,78.0514635,30.296025
2357249278,78.0502455,30.2961778
2357249281,78.0491019,30.2962497
2357249286,78.0506533,30.2964821
2357249287,78.049536,30.2966651
2357249288,78.0512962,30.2966906
2357249291,78.0514869,30.2968764
2357249292,78.0498604,30.2970427
2357249293,78.0545377,30.2970983
2357249295,78.0488994,30.297251
2357249296,78.0517948,30.2971859
2357249298,78.0502552,30.2975724
2357249299,78.052102,30.2974882
2357249300,78.050386,30.297692
2357249301,78.0483964,30.2978467
2357249302,78.0506403,30.2979246
2357249303,78.0496677,30.298012
2357249305,78.0527393,30.2982558
2357249306,78.049283,30.2982804
2357249308,78.0489963,30.2984862
2357249313,78.0515559,30.299024
2357249314,78.0484739,30.2991663
2357249316,78.0588125,30.2997552
2357249317,78.0481195,30.2998349
2357249318,78.057148,30.3001078
2357249319,78.0476499,30.3001875
2357249320,78.0593057,30.3003999
2357249321,78.0575132,30.3004961
2357249322,78.0602925,30.300521
2357249323,78.048934,30.3005919
2357249324,78.0561163,30.3007016
2357249325,78.0578703,30.3009293
2357249326,78.0565112,30.3010888
2357249328,78.0567404,30.3013273
2357249329,78.0581738,30.3013818
2357249331,78.0538342,30.3014835
2357249333,78.0596551,30.3016753
2357249334,78.0572499,30.3017246
2357249335,78.0570196,30.30181
2357249338,78.058286,30.3020449
2357249339,78.0551206,30.3021472
2357249341,78.0574764,30.3021804
2357249342,78.0604916,30.3021813
2357249343,78.0528214,30.3022119
2357249344,78.0573854,30.302328
2357249346,78.060035,30.3024041
2357249347,78.0530279,30.302525
2357249348,78.0612854,30.302523
2357249350,78.0564347,30.3026346
2357249351,78.0596194,30.3026116
2357249356,78.0535036,30.3031794
2357249358,78.0622624,30.3033037
2357249360,78.0590418,30.3034552
2357249363,78.0616983,30.3036216
2357249364,78.0596655,30.303661
2357249367,78.060494,30.3037208
2357249368,78.0616847,30.3037937
2357249369,78.0592568,30.3038563
2357249370,78.0585855,30.3041817
2357249372,78.0594685,30.3042305
2357249373,78.0622384,30.3044411
2357249376,78.0597284,30.3046898
2357249379,78.0627668,30.3051953
2357249383,78.0633416,30.3061245
2357249384,78.0631407,30.306236
2357249386,78.0634063,30.3070405
2357249389,78.048611,30.3074387
2357249392,78.0630267,30.3074835
2357249401,78.0640819,30.308859
2357249404,78.0633408,30.3089684
2357249406,78.0641654,30.3092443
2357249407,78.0591568,30.3095962
2357256217,78.0394568,30.3066345
2357256225,78.0406354,30.3069778
2357256231,78.0372694,30.3074536
2357256232,78.0465776,30.3077805
2357256235,78.0457448,30.3078627
2357256243,78.0357223,30.3085803
2357256245,78.0436396,30.3088887
2357256247,78.0374447,30.3088645
2357256249,78.0431578,30.3093469
2357256261,78.0449217,30.3099304
2357256263,78.0397246,30.3100417
2357256265,78.0354533,30.3100788
2357256267,78.0382844,30.3101062
2357256269,78.0364332,30.3101094
2357256272,78.0370882,30.3101195
2357256274,78.037599,30.3101212
2357256282,78.0460736,30.3104049
2357256287,78.0429855,30.31056
2357256289,78.038601,30.3105939
2357256291,78.0386691,30.3107054
2357256293,78.0364166,30.3107079
2357256295,78.0370668,30.3107122
2357256297,78.0381292,30.3107138
2357256298,78.0435836,30.310714
2357256301,78.0375864,30.3107219
2357256304,78.0467158,30.3108994
2357256306,78.0433413,30.3108949
2357256312,78.0448615,30.3109806
2357256314,78.0438286,30.3110119
2357256317,78.0459132,30.311138
2357256321,78.043633,30.3111751
2357256323,78.0428684,30.3111918
2357256326,78.0353165,30.3112329
2357256328,78.0375751,30.3112571
2357256330,78.0381245,30.3112582
2357256332,78.037047,30.3112596
2357256334,78.0389415,30.3112612
2357256335,78.0364012,30.3112673
2357256339,78.0389813,30.3113554
2357256345,78.0440013,30.3115265
2357256346,78.0428717,30.3116366
2357256350,78.0414356,30.311671
2357256354,78.0381344,30.3118518
2357256355,78.0432917,30.3119345
2357256356,78.0429783,30.3121003
2357256357,78.0375723,30.3121868
2357256361,78.0370023,30.3124968
2357256362,78.0446921,30.3125682
2357256363,78.0349334,30.3126274
2357256364,78.0350926,30.3126406
2357256371,78.0394402,30.3129909
2357256372,78.0361535,30.3131252
2357256373,78.0348854,30.3131471
2357256374,78.0451735,30.3133152
2357256376,78.0423775,30.313784
2357256377,78.0421784,30.3138427
2357256379,78.0456133,30.313938
2357256380,78.0381102,30.3139742
2357256382,78.037483,30.3141064
2357256384,78.0368012,30.3142845
2357256392,78.0413202,30.3150736
2357256395,78.0418756,30.3151706
2357256397,78.0432001,30.3152649
2357256398,78.0468197,30.3153843
2357256415,78.0508444,30.321422
2357258240,78.0254779,30.3093997
2357258246,78.026622,30.3097408
2357258250,78.0263221,30.3100142
2357258252,78.0262226,30.3100886
2357258256,78.030648,30.3102126
2357258258,78.025659,30.3105031
2357258260,78.0274194,30.3105556
2357258262,78.0287484,30.3108074
2357258264,78.0270911,30.3108022
2357258270,78.0283764,30.3111189
2357258276,78.0263097,30.3113802
2357258282,78.0265499,30.3116404
2357258284,78.0292776,30.3120962
2357258288,78.0255253,30.3124353
2357258293,78.0265717,30.320592
2357258305,78.0331315,30.3252521
2357270020,78.0232417,30.2970483
2357270021,78.0234913,30.2972727
2357270022,78.0249675,30.298866
2357270024,78.0276519,30.3023011
2357270027,78.0197811,30.3048279
2357270029,78.020514,30.3055316
